"","STATEFP","GEOID","lat","lon","log_incidence","raw_incidence","raw_perc_over65","raw_edge_pixel_count","raw_edge_length_m","raw_area_km2","raw_edgedensity_mk2","raw_log_edgedensity_mk2","raw_bls_agemploy","raw_svi_mean","raw_birds_tot","scale_perc_over65","scale_edge_pixel_count","scale_edge_length_m","scale_area_km2","scale_edgedensity_mk2","scale_log_edgedensity_mk2","scale_bls_agemploy","scale_svi_mean","scale_birds_tot","raw_peakmonths_rR0_mean","scale_peakmonths_rR0_mean"
"1",13,"13031",32.3967229586554,-81.7430091141439,-2.20727491318972,0.11,12.1,78632,2358960,1785.83916237461,1320.92522647074,7.18684445789728,0.00466517011934963,0.824933333333333,16,-1.61310335738505,0.598469300917391,0.598469300917392,-0.210370539211009,0.438786627760839,0.545037095191386,-0.276708934934504,1.14674290738195,0.824231729614848,0.722523061930704,1.42160973919797
"2",13,"13121",33.7898767674981,-84.4676225027734,-1.46967597005894,0.23,12.4,23330,699900,1384.61192087292,505.484597849449,6.22749391424207,6.09871685925714e-05,0.625566666666667,14,-1.55264505341382,-0.77738770804198,-0.77738770804198,-0.328480681909701,-0.716331212935546,-0.089833040012107,-0.415608292189964,0.443191606086164,0.157384250484166,0.589315598575852,0.806313570183061
"3",13,"13179",31.82819686568,-81.4945644943525,NA,NA,9.8,3403,102090,1405.3512856069,72.6437589274432,4.29923939970423,0,0.883166666666667,16,-2.07661702116447,-1.27315101890837,-1.27315101890838,-0.32237558964567,-1.32947477933614,-1.36589548918434,-0.417448157940074,1.35224434917493,0.824231729614848,0.743227885684896,1.5172470136812
"4",13,"13189",33.4827573212624,-82.4813031030807,-1.71479842809193,0.18,18.5,25095,752850,690.96685711015,1089.56021877615,6.99444680536982,0,0.815,14,-0.323326205998839,-0.733476319289072,-0.733476319289073,-0.532670500020342,0.111044988798432,0.417713955093346,-0.417448157940074,1.11168885491813,0.157384250484166,0.621124684348571,0.953242339209182
"5",13,"13213",34.7883073629237,-84.7481292418279,NA,NA,14.9,38954,1168620,892.092449967804,1309.97633714104,7.17852743412791,0,0.696766666666667,13,-1.04882585365358,-0.388678621427007,-0.388678621427007,-0.473464718319509,0.423276905830587,0.53953313207814,-0.417448157940074,0.694451525759766,-0.176039489081175,0.528643175344612,0.526062684543224
"6",13,"13209",32.1732977035701,-82.5347895413224,NA,NA,17.4,17516,525480,635.289281597263,827.15074096453,6.71919519212037,0.00818473364669017,0.816566666666667,16,-0.545006653893343,-0.922034061701699,-0.922034061701699,-0.549060429987041,-0.260672900584287,0.235560486713739,-0.170530462663549,1.11721751419934,0.824231729614848,0.710294051612218,1.36512294025816
"7",13,"13139",34.3168037975278,-83.8197660245406,-3.2188758248682,0.04,16,58242,1747260,1113.80186733737,1568.73502481816,7.35866211009725,8.52335347854399e-05,0.755,14,-0.827145405759076,0.0911870251826698,0.09118702518267,-0.408199631070808,0.789823244190481,0.65874099290007,-0.414876825887258,0.899952967552735,0.157384250484166,0.548311024511877,0.616910088589528
"8",13,"13245",33.3596012893931,-82.0735712950993,-1.20397280432594,0.3,14.9,15687,470610,849.851590822347,553.755508705491,6.31852749183188,0,0.949066666666667,16,-1.04882585365358,-0.967537704777658,-0.967537704777659,-0.485899252631567,-0.647952733424716,-0.0295896804865077,-0.417448157940074,1.58480093213125,0.824231729614848,0.645712353234355,1.06681479295473
"9",13,"13049",30.7813442734653,-82.1377113126247,NA,NA,14.7,7381,221430,2031.80698528058,108.981808608864,4.70031497583319,0.00166002656042497,0.9021,16,-1.0891313896344,-1.1741824611412,-1.1741824611412,-0.137964451942409,-1.27799987361052,-1.10047540168052,-0.36736834470587,1.41905878474356,0.824231729614848,0.781296141202058,1.69308739972919
"10",13,"13141",33.2703868343885,-83.0007356239218,NA,NA,24.6,16486,494580,1236.4679924741,399.994179396731,5.9939469119811,0,0.889,15,0.905992641416141,-0.94765940471331,-0.947659404713311,-0.372090134891113,-0.865764366129404,-0.2443876164205,-0.417448157940074,1.37282978266878,0.490807990049507,0.635994754784437,1.02192841085816
"11",13,"13157",34.133867288286,-83.5663488499861,NA,NA,14.5,64503,1935090,886.028647233535,2184.00387622,7.68937288154184,0,0.355,14,-1.12943692561522,0.246954280129952,0.246954280129953,-0.475249733224182,1.6613864238185,0.877595710363739,-0.417448157940074,-0.511619614883233,0.157384250484166,0.582897003213488,0.77666555319171
"12",13,"13315",31.9728610417116,-83.4323085303394,NA,NA,19.5,33659,1009770,989.630752509661,1020.35026441859,6.92888081948831,0.0439287166413015,0.8015,15,-0.121798526094744,-0.52041278768573,-0.52041278768573,-0.444752154365253,0.0130051680853434,0.374324303003562,0.907796857688753,1.06404828026092,0.490807990049507,0.730900578433578,1.46030617316838
"13",13,"13241",34.8818014183986,-83.4021060339317,NA,NA,28.5,13007,390210,976.499847787475,399.60067672732,5.99296511251466,0,0.532433333333333,13,1.69195059304211,-1.03421335455544,-1.03421335455544,-0.448617527575446,-0.8663217849504,-0.245037342596322,-0.417448157940074,0.114530456475654,-0.176039489081175,0.376092834484389,-0.178579817830462
"14",13,"13269",32.555427930256,-84.2505022808538,-0.755022584278033,0.47,21.5,26012,780360,978.165746390431,797.778906979352,6.68308419530838,0,0.9357,14,0.281256833713447,-0.710662300316598,-0.710662300316599,-0.448127133351514,-0.302279767178138,0.21166328502872,-0.417448157940074,1.53763088166818,0.157384250484166,0.657536886331636,1.12143327852535
